name,price_eur,display_inch,display_cm,display_resolution,display_ratio,weight_kg,height_mm,width_mm,depth_mm,operating_system,cpu_processor,ram_memory,gpu_integrated,gpu_extra,internal_storage_gb,storage_type,battery_life_h,battery_capacity_wh,psu_watts,audio_system,speakers_count,has_touchscreen,keyboard_backlit,keyboard_numpad,has_webcam,has_bluetooth,bluetooth_version,wifi_standard,product_ean,product_sku,release_year,category
Fujitsu LIFEBOOK U7412 FHD i5-1235U 8GB 256GBSSD W11P,1121.99,14.0,35.6,1920x1080,,,18.9,322.0,211.0,Windows 11 Pro,i5-1235U,8.0,Intel Iris Xe Graphics,,256.0,SSD,,60.0,65.0,,,False,False,False,True,True,5.2,Wi-Fi 6E (802.11ax),4065221819981.0,VFY:U7412MF5KMDE,,Notebooks
Fujitsu LIFEBOOK U7613 WUXGA 16 400cd i7 W11P,1732.01,16.0,40.6,1920x1200,,1.45,20.9,357.0,249.3,Windows 11 Pro,i7-1355U,16.0,Intel Iris Xe Graphics,,1.0,SSD,11.5,65.0,65.0,,2.0,False,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4065221930563.0,VFY:U7613MF7GMDE,,Notebooks
Acer TravelMate P4 TMP416-51- Core i5 1240P - 16 GB RAM - 512 GB SSD - Deutsch,1048.99,16.0,40.6,1920x1200,16:10,1.68,1.85,357.9,251.9,Windows 11 Pro,i5-1240P,16.0,Intel Iris Xe Graphics,,512.0,SSD,9.5,56.0,65.0,,,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),4711121030437.0,NX.VU9EG.002,,Notebooks
Lenovo ThinkPad P14s G4 i7-1360P 1x32/1TB A500 WUXGA W11P,2092.34,14.0,35.6,1920x1200,16:10,1.34,17.9,317.7,226.9,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX A500,1.0,SSD,,52.5,100.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529258989.0,21HF000SGE,,Notebooks
"Apple MacBook Air M2 8 Core, 8 GB, 256 GB SSD polarstern",1175.59,13.0,34.5,2560x1664,,1.24,11.3,304.1,215.0,macOS Monterey,M2,8.0,Apple GPU,,256.0,SSD,,52.6,30.0,,4.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),194253082156.0,MLY13D/A,2022.0,Notebooks
ACER TravelMate VERO TMV15-51-728C Intel-Core i7-1195G7 FHD mit IPS 16GB 1024GB SSD W11P,1102.9,15.6,39.6,1920x1080,16:9,1.8,17.9,363.4,238.5,Windows 11 Pro,i7-1195G7,16.0,Intel Iris Xe Graphics,,1000.0,SSD,7.0,48.0,65.0,,2.0,False,True,True,True,True,5.0,Wi-Fi 6 (802.11ax),4710886977001.0,NX.VU2EG.002,,Notebooks
LENOVO TP L13 YOGA G4 I7-1355U 16GB 1TB SSD 13.3 WUXGA W11P 4G,1490.26,13.3,33.8,1920x1200,16:10,1.32,17.1,305.0,218.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,1.0,SSD,,46.0,65.0,Dolby Audio Premium,2.0,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529789490.0,21FJ001WGE,,Notebooks
Acer B4B TMP215-54-76MT FHD i7-1255U/16GB/512GB SSD W11P,1034.97,15.6,39.6,1920x1080,16:9,1.9,19.9,359.7,245.2,Windows 11 Pro,i7-1255U,16.0,Intel Iris Xe Graphics,,512.0,SSD,9.0,50.0,45.0,,2.0,False,False,True,True,True,5.1,Wi-Fi 6 (802.11ax),4711121369841.0,NX.VVAEG.008,,Notebooks
Lenovo ThinkPad P16s G2 Intel Core i7-1360P WUXGA 32GB 1TB SSD RTX A500 4GB W11P WWAN Ready,2101.98,16.0,40.6,1920x1200,16:10,1.7,21.1,361.9,255.5,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX A500,1.0,SSD,,86.0,135.0,Dolby Audio,2.0,True,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529302187.0,21HK000DGE,,Notebooks
Lenovo ThinkPad P14s G4 i7-1360P 1x16/512GB A500 WUXGA W11P,1918.66,14.0,35.6,1920x1200,16:10,1.34,17.9,317.7,226.9,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,NVIDIA RTX A500,512.0,SSD,,52.5,100.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529265000.0,21HF000PGE,,Notebooks
"Notebook 15.6"" Dell Latitude 5540 I7-1365U 16GB 512GB SSD FHD W11P",1360.84,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,5397184806142.0,1F8R2,,Notebooks
Microsoft Surface Pro 9 128GB i5/8GB Platinum W11P,1234.97,13.0,33.0,2880x1920,3:2,0.879,209.0,287.0,9.3,Windows 11 Pro,i5-1245U,8.0,,,,SSD,15.5,47.7,65.0,Dolby Atmos,2.0,False,False,False,True,True,5.1,Wi-Fi 6E (802.11ax),196388063550.0,QCH-00004,,Notebooks
Fujitsu LIFEBOOK U7413 FHD 14 i7 W11P VFY:U7413MF7GMDE,1703.99,14.0,35.6,1920x1080,,1.13,18.9,322.0,211.0,Windows 11 Pro,i7-1355U,16.0,Intel Iris Xe Graphics,,1.0,SSD,12.0,60.0,65.0,,2.0,False,True,False,True,True,5.3,Wi-Fi 6E (802.11ax),4065221930488.0,VFY:U7413MF7GMDE,,Notebooks
LENOVO ThinkPad L14 G4 Intel Core i7-1355U No Touch FHD 16GB 1TB SSD UMA W11P WWAN 4G Black,1406.47,14.0,35.6,1920x1080,16:9,1.4,19.8,325.4,217.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,1.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529242308.0,21H1003CGE,,Notebooks
LENOVO TP X1 CARBON G11 I5-1335U 16GB 512GB SSD 14.0 WUXGA W11P 4G,2093.96,14.0,35.6,1920x1200,16:10,1.12,15.4,315.6,222.5,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Atmos,4.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196804306438.0,21HM0064GE,,Notebooks
"Apple MacBook Air silber, Apple M1, 7 Core GPU, 8GB RAM, 256GB SSD [2020 / Z127] (MGN93D/A",958.99,13.3,33.8,2560x1600,16:9,1.29,16.1,304.1,212.4,macOS Big Sur,M1,8.0,Apple GPU,,256.0,SSD,18.0,49.9,30.0,Dolby Atmos,2.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),194252057278.0,MGN93D/A,2020.0,Notebooks
LENOVO X13 G4 I7-1355U 16GB,1779.09,13.3,33.8,1920x1200,16:10,1.09,15.9,301.7,214.8,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,54.7,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529164372.0,21EX004VGE,,Notebooks
LENOVO E14 G5 R7 7730U 16GB,1039.25,14.0,35.6,1920x1200,16:10,1.53,18.0,313.0,219.3,Windows 11 Pro,AMD SoC,16.0,AMD Radeon,,1.0,SSD,,57.0,65.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197532086692.0,21JR002WGE,,Notebooks
ACER CB314-2H-K7E8 MTK MT8183,288.21,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711121501081.0,NX.AWFEG.006,,Notebooks
Microsoft Surface Pro 9 i7 16GB 256GB black 2880x1920 W10P,1766.63,13.0,33.0,2880x1920,3:2,0.879,209.0,287.0,9.3,Windows 10 Pro,i7-1265U,16.0,,,,SSD,15.5,47.7,65.0,Dolby Atmos,2.0,False,False,False,True,True,5.1,Wi-Fi 6E (802.11ax),196388075997.0,S8G-00021,,Notebooks
MSI Prestige 16 Studio A13VE-090 i7-13700H/16GB/1TB/4050 W11P,2540.99,16.0,40.6,2560x1600,16:10,2.1,16.9,358.0,258.6,Windows 11 Pro,i7-13700H,16.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4050,1000.0,SSD,,82.0,120.0,,2.0,False,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4711377077668.0,001594-090,,Notebooks
Lenovo ThinkPad P16 G2 i7-13700Hx 2x16GB/1TB A2000ADA W11P,2997.78,16.0,40.6,2560x1600,16:10,2.95,30.2,364.0,266.0,Windows 11 Pro,Intel WM790,32.0,Intel® UHD Graphics,NVIDIA RTX 2000,1.0,SSD,,94.0,170.0,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529522851.0,21FA000FGE,,Notebooks
Fujitsu LIFEBOOK E5513 FHD 15 i5 W11P,1329.35,15.0,39.6,1920x1080,,1.65,20.1,357.4,230.0,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,1.0,SSD,10.5,65.0,65.0,,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),4065221930129.0,VFY:E5513MF5EMDE,,Notebooks
Lenovo ThinkBook 14 G6 i5-1335U 16/512GB WUXGA IPS W11P,894.69,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,197528574660.0,21KG0066GE,,Notebooks
LENOVO TP L14 G4 R5P 7530U 16GB 512GB SSD 14.0 FHD W11P 4G,1100.01,14.0,35.6,1920x1080,16:9,1.4,19.8,325.4,217.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon,,512.0,SSD,,57.0,65.0,,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529785959.0,21H50026GE,,Notebooks
MSI Prestige 14 Evo B13M-291 i5-13500H/16GB/512GB/Iris W11H,1397.87,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711377077712.0,0014F1-291,,Notebooks
"Lenovo ThinkPad T14 G4 14.0"" i7-1355U 32GB/1TB SSD 4G W11P",2186.02,14.0,35.6,2880x1800,16:10,1.36,17.9,317.7,226.9,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,1.0,SSD,,52.5,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529343340.0,21HD004RGE,,Notebooks
LENOVO TP L13 YOGA G4 I5-1335U 16GB 512GB SSD 13.3 WUXGA W11P 4G,1332.62,13.3,33.8,1920x1200,16:10,1.32,17.1,305.0,218.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,46.0,65.0,Dolby Audio Premium,2.0,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529790960.0,21FJ001XGE,,Notebooks
LENOVO E14 G5 I7-1355U 16GB 1TB SSD 14.0 WUXGA W11P,1149.42,14.0,35.6,1920x1200,16:10,1.53,18.0,313.0,219.3,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,1.0,SSD,,57.0,65.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529353769.0,21JK005BGE,,Notebooks
Lenovo TP L15 G3 R7 PRO 5875U 16GB,1038.89,15.6,39.6,1920x1080,16:9,1.76,19.9,360.2,237.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.2,Wi-Fi 6E (802.11ax),196801333512.0,21C7003XGE,,Notebooks
Lenovo ThinkPad T14s G4 i5-1335U 16/512GB SSD WUXGA 4G W11P,1817.65,14.0,35.6,1920x1200,16:10,1.25,16.9,317.5,226.9,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529398982.0,21F60032GE,,Notebooks
"Notebook 14"" Lenovo ThinkPad X1 Yoga G8 i7-1355U 32GB/2TB WQUXGA 4G W11P",2969.59,14.0,35.6,3840x2400,16:10,1.38,15.5,314.4,222.3,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,2.0,SSD,,57.0,65.0,Dolby Atmos,4.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529542880.0,21HQ0058GE,,Notebooks
Lenovo ThinkPad P16s Gen2 / i7-1360P / 32GB / 1024GB /,2419.71,16.0,40.6,3840x2400,16:10,1.7,21.1,361.9,255.5,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA RTX A500,1.0,SSD,,86.0,135.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529299180.0,21HK000LGE,,Notebooks
Acer Notebook Extensa EX215-55 Intel Core i5-1235U - Stahlgrau,550.45,15.6,39.6,1920x1080,16:9,1.78,19.9,362.9,241.3,Windows 11 Pro,i5-1235U,8.0,Intel Iris Xe Graphics,,512.0,SSD,,,,,2.0,False,False,True,True,True,5.0,Wi-Fi 5 (802.11ac),4711121199790.0,NX.EGYEG.002,,Notebooks
Lenovo ThinkPad X1 Yoga G8 i7-1355U 32GB/1TB WUXGA 4G W11P,2629.48,14.0,35.6,1920x1200,16:10,1.38,15.5,314.4,222.3,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,1.0,SSD,,57.0,65.0,Dolby Atmos,4.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529543238.0,21HQ005RGE,,Notebooks
LENOVO ThinkPad L13 Yoga G4 AMD Ryzen 5 Pro 7530U WUXGA Touch 16GB 512GB SSD UMA WWAN Ready W11P Black,1175.0,13.3,33.8,1920x1200,16:10,1.31,17.1,305.0,218.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,,46.0,45.0,Dolby Audio Premium,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196803952841.0,21FR000AGE,,Notebooks
"Lenovo X1 Carbon G11 i7-1355U 32GB/2TB SSD 2,8K 4G W11P",2813.04,14.0,35.6,2880x1800,16:10,1.12,15.4,315.6,222.5,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,2.0,SSD,,57.0,65.0,Dolby Atmos,4.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529554142.0,21HM0067GE,,Notebooks
LENOVO ThinkBook 15 AMD G4 AMD Ryzen 5 5625U FHD 16GB 512GB SSD UMA 1YCI W11P,753.85,15.6,39.6,1920x1080,16:9,1.7,18.9,357.0,235.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,6.0,45.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.2,Wi-Fi 6 (802.11ax),196379418888.0,21DL0009GE,,Notebooks
Fujitsu LIFEBOOK U7613 WUXGA 16 i5 W11P VFY:U7613MF5HMDE,1431.32,16.0,40.6,1920x1200,,1.45,20.9,357.0,249.3,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,512.0,SSD,11.5,65.0,65.0,,2.0,False,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4065221930549.0,VFY:U7613MF5HMDE,,Notebooks
LENOVO TP X1 YOGA G8 I7-1355U 16GB 512GB SSD 14.0 WUXGA W11P 4G,2423.93,14.0,35.6,1920x1200,16:10,1.38,15.5,314.4,222.3,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Atmos,4.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529190876.0,21HQ0033GE,,Notebooks
LENOVO P15V G3 I7-12700H 32GB 512GB SSD T600 15.6 FHD W11P,1957.73,15.6,39.6,1920x1080,16:9,2.23,22.7,366.5,250.0,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA T600,512.0,SSD,,68.0,135.0,Dolby Audio Premium,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),197529006832.0,21D8006MGE,,Notebooks
Fujitsu LIFEBOOK U5313X WUXGA touch i5 W11P,1168.99,13.3,33.8,1920x1200,16:10,1.32,19.2,304.8,217.8,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,256.0,SSD,,64.0,65.0,,2.0,True,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),4065221930181.0,VFY:U5X13MF5EMDE,,Notebooks
Lenovo ThinkPad T14s G4 i5-1335U 16/512GB SSD WUXGA W11P,1773.69,14.0,35.6,1920x1200,16:10,1.25,16.9,317.5,226.9,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529380871.0,21F6002KGE,,Notebooks
LENOVO TP X1 CARBON G11 I7-1355U 16GB 512GB SSD 14.0 WUXGA W11P 5G,2363.3,14.0,35.6,1920x1200,16:10,1.12,15.4,315.6,222.5,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Atmos,4.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196804312606.0,21HM005TGE,,Notebooks
Lenovo ThinkPad T14S G3 R5P 6650U 16GB,1521.1,14.0,35.6,1920x1200,16:10,1.23,16.9,317.5,226.9,Windows 11 Pro,AMD SoC,16.0,AMD Radeon 660M,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196802971553.0,21CQ0042GE,,Notebooks
Lenovo TP L13 YOGA G4 R5P 7530U 16GB 512GB SSD WUXGA T. W11P 4G,1183.03,13.3,33.8,1920x1200,16:10,1.31,17.1,305.0,218.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,,46.0,45.0,Dolby Audio Premium,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529792025.0,21FR0018GE,,Notebooks
Lenovo ThinkBook 16 G4+ i7-12700H 32GB/1TB WQXGA IPS W11P,1732.76,16.0,40.6,2560x1600,16:10,1.8,16.5,356.0,251.0,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 2050,1000.0,SSD,,71.0,100.0,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),196803483772.0,21CY005VGE,,Notebooks
LENOVO TP L13 YOGA G4 I7-1355U 16GB 512GB SSD 13.3 WUXGA T. W11P,1393.24,13.3,33.8,1920x1200,16:10,1.32,17.1,305.0,218.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,46.0,65.0,Dolby Audio Premium,2.0,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196804615844.0,21FJ0005GE,,Notebooks
LENOVO TP X1 YOGA G8 I7-1355U 16GB 512GB SSD 14.0 WUXGA W11P 5G,2542.06,14.0,35.6,1920x1200,16:10,1.38,15.5,314.4,222.3,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Atmos,4.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529222119.0,21HQ004PGE,,Notebooks
LENOVO TP L14 G4 R5P 7530U 16GB 512GB SSD FHD W11P 21H50025GE,1045.76,14.0,35.6,1920x1080,16:9,1.4,19.8,325.4,217.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon,,512.0,SSD,,57.0,65.0,,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529786123.0,21H50025GE,,Notebooks
LENOVO ThinkPad L13 G4 AMD Ryzen 7 Pro 7730U WUXGA No Touch 16GB 512GB SSD UMA WWAN Ready W11P Black,1039.25,13.3,33.8,1920x1200,16:10,1.26,17.2,305.0,218.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,,46.0,45.0,Dolby Audio Premium,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196803957044.0,21FN000BGE,,Notebooks
LENOVO ThinkPad L13 G4 AMD Ryzen 5 Pro 7530U WUXGA No Touch 16GB 512GB SSD UMA WWAN Ready W11P Black,976.45,13.3,33.8,1920x1200,16:10,1.26,17.2,305.0,218.0,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,,46.0,45.0,Dolby Audio Premium,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196803958904.0,21FN0007GE,,Notebooks
Acer B4B TMP215-54-598S FHD i5-1235U/16GB/512GB SSD W11P,946.98,15.6,39.6,1920x1080,16:9,1.9,19.9,359.7,245.2,Windows 11 Pro,i5-1235U,16.0,Intel Iris Xe Graphics,,512.0,SSD,9.0,50.0,45.0,,2.0,False,False,True,True,True,5.1,Wi-Fi 6 (802.11ax),4711121369834.0,NX.VVAEG.007,,Notebooks
"Notebook 15.6"" Acer TravelMate Vero V15-51-55FX W11P i5-1155F7/8GB/256GB SSD",876.76,15.6,39.6,1920x1080,16:9,1.8,17.9,363.4,238.5,Windows 11 Pro,i5-1155G7,8.0,Intel Iris Xe Graphics,,256.0,SSD,7.0,48.0,65.0,,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),4711121367878.0,NX.VU2EG.006,,Notebooks
Acer Extensa 15 EX215-33 Core i3 N305 - 8 GB RAM - 256 GB SSD - Deutsch,568.51,15.6,39.6,1920x1080,,1.8,18.9,362.9,237.5,Windows 11 Pro,i3-N305,8.0,Intel® UHD Graphics,,256.0,SSD,,40.0,45.0,,2.0,False,False,True,False,True,5.1,Wi-Fi 6 (802.11ax),4711121294921.0,NX.EH6EG.005,,Notebooks
Microsoft Surface Pro 9 i7 16GB 256GB plati 2880x1920 W10P,1811.08,13.0,33.0,2880x1920,3:2,0.879,209.0,287.0,9.3,Windows 10 Pro,i7-1265U,16.0,,,,SSD,15.5,47.7,65.0,Dolby Atmos,2.0,False,False,False,True,True,5.1,Wi-Fi 6E (802.11ax),196388051007.0,S8G-00004,,Notebooks
LENOVO TP L14 G4 I7-1355U 16GB,1230.1,14.0,35.6,1920x1080,16:9,1.4,19.8,325.4,217.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529240427.0,21H1003FGE,,Notebooks
Lenovo 14s Yoga G3 Intel Core i5-1335U FHD 8GB 256GB SSD UMA W11P Mineral Grey,1075.97,14.0,35.6,1920x1080,16:9,1.5,16.9,320.0,216.0,Windows 11 Pro,Intel SoC,8.0,Intel Iris Xe Graphics,,256.0,SSD,11.7,60.0,65.0,Dolby Atmos,2.0,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196803705591.0,21JG000JGE,,Notebooks
LENOVO TP L15 G4 I7-1355U 32GB,1453.87,15.6,39.6,1920x1080,16:9,1.77,19.9,360.2,237.0,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,1.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),197529776964.0,21H3003DGE,,Notebooks
LENOVO X13 YOGA G4 I5-1335U 16GB 512GB SSD WUXGA W11P,1736.97,13.3,33.8,1920x1200,16:10,1.21,16.4,301.7,214.6,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,54.7,65.0,Dolby Audio,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529090725.0,21F20017GE,,Notebooks
LG gram 17Z90Q-G.AP79G Core i7 1260P - Evo - 16 GB RAM - 1 TB SSD,1253.98,17.0,43.2,2560x1600,16:10,1.35,17.7,378.8,258.8,Windows 11 Pro,i7-1260P,16.0,Intel Iris Xe Graphics,,1000.0,SSD,,80.0,,DTS:X Ultra,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),8806091692160.0,17Z90Q-G.AP79G,,Notebooks
LENOVO TP L15 G4 I5-1335U 8GB 256GB SSD 15.6 FHD W11P 4G,1112.25,15.6,39.6,1920x1080,16:9,1.77,19.9,360.2,237.0,Windows 11 Pro,Intel SoC,8.0,Intel Iris Xe Graphics,,256.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),197529238387.0,21H3002FGE,,Notebooks
Dell LATITUDE 3440 I5-1335U 16GB 256GB 14IN FHD W11P,961.99,14.0,35.6,1920x1080,16:9,1.54,1.77,322.2,219.4,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,256.0,SSD,,54.0,65.0,MaxxAudio Pro,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184806708.0,10KYT,,Notebooks
LENOVO TP L14 G4 R5P 7530U 8GB,890.91,14.0,35.6,1920x1080,16:9,1.4,19.8,325.4,217.0,Windows 11 Pro,AMD SoC,8.0,AMD Radeon,,256.0,SSD,,57.0,65.0,,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529785171.0,21H50024GE,,Notebooks
Lenovo ThinkPad X1 Yoga G8 i7-1355U 32GB/1TB WQUXGA 5G W11P,2935.39,14.0,35.6,3840x2400,16:10,1.38,15.5,314.4,222.3,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,,1.0,SSD,,57.0,65.0,Dolby Atmos,4.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529534670.0,21HQ005TGE,,Notebooks
LENOVO ThinkBook 16 G6 Intel Core i5-1335U WUXGA 16GB 512GB SSD UMA W11P No WWAN Arctic Grey TopSeller,886.58,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,197528566542.0,21KH006EGE,,Notebooks
Lenovo ThinkPad E16 G1 i7-1355U 16/512 SSD WUXGA IPS W11P,1206.99,16.0,40.6,1920x1200,16:10,1.97,19.9,356.1,247.7,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,NVIDIA GeForce MX550,512.0,SSD,,57.0,65.0,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),197532220461.0,21JN00AUGE,,Notebooks
Acer TravelMate P2 TMP215-54 Intel Core i5-1235U - Schiefer Schwarz,888.08,15.6,39.6,1920x1080,16:9,1.7,19.9,359.7,245.2,Windows 11 Pro,i5-1235U,8.0,Intel Iris Xe Graphics,,256.0,SSD,,50.0,,,2.0,False,False,True,True,True,5.1,Wi-Fi 6 (802.11ax),4711121198939.0,NX.VVAEG.001,,Notebooks
LENOVO TP L14 G4 I5-1335U 16GB 512GB SSD 14.0 FHD W11P 4G,1187.12,14.0,35.6,1920x1080,16:9,1.4,19.8,325.4,217.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529243480.0,21H1003KGE,,Notebooks
"Lenovo ThinkPad E14 AMD G5 14.0"" R5-7530U 8/256 SSD WUXGA W11P",818.92,14.0,35.6,1920x1200,16:10,1.53,18.0,313.0,219.3,Windows 11 Pro,AMD SoC,8.0,AMD Radeon Graphics,,256.0,SSD,,57.0,65.0,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),197529225707.0,21JR0004GE,,Notebooks
